1508605200,40752424,2017-10-21T17:00:00Z
1508601600,40744034,2017-10-21T16:00:00Z
1508598002,40733602,2017-10-21T15:00:02Z
1508594400,40722361,2017-10-21T14:00:00Z
1508590800,40712460,2017-10-21T13:00:00Z
1508587201,40701831,2017-10-21T12:00:01Z
1508583600,40691938,2017-10-21T11:00:00Z
1508580001,40683201,2017-10-21T10:00:01Z
1508576401,40675021,2017-10-21T09:00:01Z
1508572800,40667343,2017-10-21T08:00:00Z
1508569201,40660596,2017-10-21T07:00:01Z
1508565600,40654319,2017-10-21T06:00:00Z
1508562001,40647838,2017-10-21T05:00:01Z
1508558401,40642002,2017-10-21T04:00:01Z
1508554800,40635615,2017-10-21T03:00:00Z
1508551200,40629650,2017-10-21T02:00:00Z
1508547600,40624395,2017-10-21T01:00:00Z
1508544001,40618442,2017-10-21T00:00:01Z
1508540400,40613739,2017-10-20T23:00:00Z
1508536800,40609480,2017-10-20T22:00:00Z
1508533200,40604893,2017-10-20T21:00:00Z
1508529601,40600551,2017-10-20T20:00:01Z
1508526000,40595612,2017-10-20T19:00:00Z
1508522400,40590211,2017-10-20T18:00:00Z
1508518800,40582412,2017-10-20T17:00:00Z
1508515201,40573434,2017-10-20T16:00:01Z
1508511601,40561930,2017-10-20T15:00:01Z
1508508000,40550925,2017-10-20T14:00:00Z
1508504401,40540976,2017-10-20T13:00:01Z
1508500801,40530845,2017-10-20T12:00:01Z
1508497200,40521890,2017-10-20T11:00:00Z
1508493600,40513825,2017-10-20T10:00:00Z
1508490001,40505754,2017-10-20T09:00:01Z
1508486401,40499304,2017-10-20T08:00:01Z
1508482800,40492973,2017-10-20T07:00:00Z
1508479200,40488006,2017-10-20T06:00:00Z
1508475601,40482020,2017-10-20T05:00:01Z
1508472001,40476145,2017-10-20T04:00:01Z
1508468401,40469621,2017-10-20T03:00:01Z
1508464800,40464420,2017-10-20T02:00:00Z
1508461200,40459050,2017-10-20T01:00:00Z
1508457600,40454150,2017-10-20T00:00:00Z
1508454001,40449265,2017-10-19T23:00:01Z
1508450401,40444277,2017-10-19T22:00:01Z
1508446801,40440189,2017-10-19T21:00:01Z
1508443200,40436289,2017-10-19T20:00:00Z
1508439601,40432436,2017-10-19T19:00:01Z
1508436000,40428040,2017-10-19T18:00:00Z
1508432400,40421496,2017-10-19T17:00:00Z
1508428800,40414274,2017-10-19T16:00:00Z
1508425201,40405151,2017-10-19T15:00:01Z
1508421600,40394670,2017-10-19T14:00:00Z
1508418000,40384357,2017-10-19T13:00:00Z
1508414400,40373646,2017-10-19T12:00:00Z
1508410800,40363010,2017-10-19T11:00:00Z
1508407201,40354483,2017-10-19T10:00:01Z
1508403600,40346476,2017-10-19T09:00:00Z
1508400001,40339678,2017-10-19T08:00:01Z
1508396400,40333209,2017-10-19T07:00:00Z
1508392800,40327998,2017-10-19T06:00:00Z
1508389200,40322907,2017-10-19T05:00:00Z
1508385600,40317046,2017-10-19T04:00:00Z
1508382000,40308937,2017-10-19T03:00:00Z
1508378400,40302874,2017-10-19T02:00:00Z
1508374800,40297496,2017-10-19T01:00:00Z
1508371201,40292487,2017-10-19T00:00:01Z
1508367600,40287418,2017-10-18T23:00:00Z
1508364000,40281682,2017-10-18T22:00:00Z
1508360400,40277256,2017-10-18T21:00:00Z
1508356801,40273048,2017-10-18T20:00:01Z
1508353200,40268455,2017-10-18T19:00:00Z
1508349601,40263283,2017-10-18T18:00:01Z
1508346000,40257532,2017-10-18T17:00:00Z
1508342401,40251929,2017-10-18T16:00:01Z
1508338801,40243308,2017-10-18T15:00:01Z
1508335201,40232609,2017-10-18T14:00:01Z
1508331600,40220760,2017-10-18T13:00:00Z
1508328000,40209730,2017-10-18T12:00:00Z
1508324400,40200021,2017-10-18T11:00:00Z
1508320800,40192217,2017-10-18T10:00:00Z
1508317200,40184035,2017-10-18T09:00:00Z
1508313600,40177410,2017-10-18T08:00:00Z
1508310000,40172150,2017-10-18T07:00:00Z
1508306401,40166390,2017-10-18T06:00:01Z
1508302800,40161210,2017-10-18T05:00:00Z
1508299200,40155511,2017-10-18T04:00:00Z
1508295600,40148955,2017-10-18T03:00:00Z
1508292000,40144572,2017-10-18T02:00:00Z
1508288400,40139410,2017-10-18T01:00:00Z
1508284800,40134244,2017-10-18T00:00:00Z
1508281200,40129542,2017-10-17T23:00:00Z
1508277600,40124430,2017-10-17T22:00:00Z
1508274000,40119643,2017-10-17T21:00:00Z
1508270400,40114946,2017-10-17T20:00:00Z
1508266801,40111751,2017-10-17T19:00:01Z
1508263201,40107975,2017-10-17T18:00:01Z
1508259601,40102147,2017-10-17T17:00:01Z
1508256000,40095356,2017-10-17T16:00:00Z
1508252401,40085743,2017-10-17T15:00:01Z
1508248801,40074657,2017-10-17T14:00:01Z
1508245200,40062721,2017-10-17T13:00:00Z
1508241601,40050647,2017-10-17T12:00:01Z
1508238001,40042040,2017-10-17T11:00:01Z
1508234401,40033671,2017-10-17T10:00:01Z
1508230801,40026584,2017-10-17T09:00:01Z
1508227200,40019668,2017-10-17T08:00:00Z
1508223600,40014032,2017-10-17T07:00:00Z
1508220000,40008582,2017-10-17T06:00:00Z
1508216401,40002460,2017-10-17T05:00:01Z
1508212800,39996870,2017-10-17T04:00:00Z
1508209200,39989889,2017-10-17T03:00:00Z
1508205600,39984143,2017-10-17T02:00:00Z
1508202000,39978907,2017-10-17T01:00:00Z
1508198400,39973903,2017-10-17T00:00:00Z
1508194801,39968598,2017-10-16T23:00:01Z
1508191201,39962463,2017-10-16T22:00:01Z
1508187600,39958206,2017-10-16T21:00:00Z
1508184000,39953801,2017-10-16T20:00:00Z
1508180400,39949975,2017-10-16T19:00:00Z
1508176800,39945628,2017-10-16T18:00:00Z
1508173201,39939056,2017-10-16T17:00:01Z
1508169601,39932086,2017-10-16T16:00:01Z
1508166001,39923830,2017-10-16T15:00:01Z
1508162401,39913610,2017-10-16T14:00:01Z
1508158800,39902253,2017-10-16T13:00:00Z
1508155200,39891538,2017-10-16T12:00:00Z
1508151600,39880635,2017-10-16T11:00:00Z
1508148000,39871490,2017-10-16T10:00:00Z
1508144400,39864289,2017-10-16T09:00:00Z
1508140800,39858105,2017-10-16T08:00:00Z
1508137200,39851876,2017-10-16T07:00:00Z
1508133600,39846498,2017-10-16T06:00:00Z
1508130001,39841356,2017-10-16T05:00:01Z
1508126400,39835887,2017-10-16T04:00:00Z
1508122800,39828486,2017-10-16T03:00:00Z
1508119201,39822376,2017-10-16T02:00:01Z
1508115601,39817508,2017-10-16T01:00:01Z
1508112000,39813208,2017-10-16T00:00:00Z
1508108400,39809059,2017-10-15T23:00:00Z
1508104801,39804670,2017-10-15T22:00:01Z
1508101200,39800209,2017-10-15T21:00:00Z
1508097601,39796382,2017-10-15T20:00:01Z
1508094000,39792614,2017-10-15T19:00:00Z
1508090401,39788921,2017-10-15T18:00:01Z
1508086800,39783472,2017-10-15T17:00:00Z
1508083200,39777022,2017-10-15T16:00:00Z
1508079601,39769420,2017-10-15T15:00:01Z
1508076000,39760404,2017-10-15T14:00:00Z
1508072401,39751414,2017-10-15T13:00:01Z
1508068800,39742351,2017-10-15T12:00:00Z
1508065201,39734009,2017-10-15T11:00:01Z
1508061600,39725656,2017-10-15T10:00:00Z
1508058000,39719203,2017-10-15T09:00:00Z
1508054401,39712462,2017-10-15T08:00:01Z
1508050800,39705871,2017-10-15T07:00:00Z
1508047200,39700350,2017-10-15T06:00:00Z
1508043601,39694917,2017-10-15T05:00:01Z
1508040001,39689763,2017-10-15T04:00:01Z
1508036401,39684729,2017-10-15T03:00:01Z
1508032801,39679791,2017-10-15T02:00:01Z
1508029201,39675750,2017-10-15T01:00:01Z
1508025600,39671507,2017-10-15T00:00:00Z
1508022000,39667823,2017-10-14T23:00:00Z
1508018401,39664303,2017-10-14T22:00:01Z
1508014800,39660556,2017-10-14T21:00:00Z
1508011200,39656430,2017-10-14T20:00:00Z
1508007600,39652725,2017-10-14T19:00:00Z
1508004000,39647405,2017-10-14T18:00:00Z
1508000400,39640908,2017-10-14T17:00:00Z
1507996801,39634477,2017-10-14T16:00:01Z
1507993201,39626161,2017-10-14T15:00:01Z
1507989600,39616060,2017-10-14T14:00:00Z
1507986001,39606697,2017-10-14T13:00:01Z
1507982400,39596901,2017-10-14T12:00:00Z
1507978801,39589412,2017-10-14T11:00:01Z
1507975200,39582838,2017-10-14T10:00:00Z
1507971600,39576201,2017-10-14T09:00:00Z
1507968000,39570268,2017-10-14T08:00:00Z
1507964400,39564782,2017-10-14T07:00:00Z
1507960800,39559568,2017-10-14T06:00:00Z
1507957201,39553692,2017-10-14T05:00:01Z
1507953600,39547613,2017-10-14T04:00:00Z
